face_id,event_id,type,dHash
Event_Kyyeu__3df6c047cb78efedf98a13e58abac0ee__face01,Event_Kyyeu,near_duplicate,1111000011110000111100001111001001110100110011001110110001110000
Event_Kyyeu__d7ef1c9af7f68dc5c769342ee2271da9__face01,Event_Kyyeu,near_duplicate,1111000011110000111100010111001011101000111011001110110001110000
Event_Kyyeu__6d57c9f456f45952990bcc3e87539d1b__face01,Event_Kyyeu,near_duplicate,1111000011110000111100001111011011110000110011000110110001110000
Event_Kyyeu__487a81c9c01ebac1fbb3ec677069c8a0__face01,Event_Kyyeu,near_duplicate,0010001111100001111100001011000010010100100011001100110001100001
Event_Kyyeu__2060bafae8d0b8f60150c27bee0d2df2__face01,Event_Kyyeu,near_duplicate,0010001111100001101100011011000010010100100001001100110011100001
Event_Kyyeu__79374c8562270d03bd289dfd77230cd0__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000111000011010000110001001100110001110000
Event_Kyyeu__1971b00b96732c2521c5f76c3d1febb1__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000111000011010000110001001100110001110000
Event_Kyyeu__9c75c77cb53dd23f1dfda47ebdafe427__face01,Event_Kyyeu,near_duplicate,1011000010100000011100000111011001100000011011000110110000111000
Event_Kyyeu__21e2cfa20d9dd8e6d17ceae35e7070f3__face01,Event_Kyyeu,near_duplicate,1011000010100000011100000111011001000000011011000110110000110000
Event_Kyyeu__efaa3f76b9e538be10579fb38f09cef8__face01,Event_Kyyeu,near_duplicate,1011000110100000111100000111001001000000011011000110110000110000
Event_Kyyeu__d842b3fa4283afda1377716335da1b26__face01,Event_Kyyeu,near_duplicate,1011000010100000011100000111001001000000011011000110110000110000
Event_Kyyeu__0b96858f22bef74b04f12000169dcdcd__face01,Event_Kyyeu,near_duplicate,0111000101100001111100011111000011110000110001001100110001110001
Event_Kyyeu__50937eebe8e4f9968ff5dfc40ffd4e9b__face01,Event_Kyyeu,near_duplicate,1001000110100000011100000101001001010010010011000100110000110000
Event_Kyyeu__e730adae62507dbd8577662aeb0c6169__face01,Event_Kyyeu,near_duplicate,1001000110100000011100000101001001010010010011000100110001110000
Event_Kyyeu__3ef2cc1b3e9e94bf186fcaa2a86bb6c0__face01,Event_Kyyeu,near_duplicate,1001000110100000011100000101001001010010010011000100110000110000
Event_Kyyeu__9bcce53e155fde50c9ad9da0cba913be__face01,Event_Kyyeu,near_duplicate,1001000110100000011100000101001001010010010011000100110000110000
Event_Kyyeu__e51ce72f4a75b4f33626eb0d9804a486__face01,Event_Kyyeu,near_duplicate,1001000110100000011100000101001001010000010011000100110000110000
Event_Kyyeu__c406cfd4d8d5157f0bdff58d2f137357__face01,Event_Kyyeu,near_duplicate,1001000110100000011000000101001001010010010011000100110001110000
Event_Kyyeu__1d9279b22b693c068e521c1948bc1420__face01,Event_Kyyeu,near_duplicate,1101000110100000011100000101001001010000110011001000110010010000
Event_Kyyeu__1d0489ca59b2a1826700078aa0ac8c9c__face01,Event_Kyyeu,near_duplicate,1001000110100000011100000101001001010000010011000100110000110000
Event_Kyyeu__addc39af03c597df3c3f5a169ee9dcda__face01,Event_Kyyeu,near_duplicate,1001000010100000101100001101001011010000010001001100110010110000
Event_Kyyeu__c1422f0fa0fe272629d97a40c550f3a7__face01,Event_Kyyeu,near_duplicate,1101000110100000001100000101001001010010010010000100110001100000
Event_Kyyeu__94c6a55edeabcb0580e943f9bc74d3a5__face01,Event_Kyyeu,near_duplicate,1011000100100000011100000101001001010000010011000100110001110000
Event_Kyyeu__d4d8955ecbbffe19d79f1fd4e0570522__face01,Event_Kyyeu,near_duplicate,1101000110100000011100000101001001010010010011000100110001110000
Event_Kyyeu__fdd3068b3344b1357a43ada9eb0b6d9b__face01,Event_Kyyeu,near_duplicate,1101000110100000011100000101001001010000010001000100110000110000
Event_Kyyeu__2d3b0058287823ebeca70a3d2714d47e__face01,Event_Kyyeu,near_duplicate,1101000110100000011100000101001001010000010011000100110000110000
Event_Kyyeu__c3e09164d0aa1b72a38f95d744f2aa8b__face01,Event_Kyyeu,near_duplicate,0111000111100001111100011111000011110100110001001100010011100001
Event_Kyyeu__fcbe88ef6cba941a7179458781467daf__face01,Event_Kyyeu,near_duplicate,0111000111000001110100011101000111110000110001001100110011100001
Event_Kyyeu__a80bc75862f3a9e4e987d47b8bd82a32__face01,Event_Kyyeu,near_duplicate,0111000111100001111100011111000111110000110001001100110011100000
Event_Kyyeu__9793665f9114aa4c5b1640499d295419__face01,Event_Kyyeu,near_duplicate,0111000101100000011100000111001011010100110001001100110001100000
Event_Kyyeu__61ac998e0819fc64528c9619dda48b79__face01,Event_Kyyeu,near_duplicate,1011000101100000011100000111001011010000110001001100010001100000
Event_Kyyeu__714425054de838bb929d1ffcb79b5793__face01,Event_Kyyeu,near_duplicate,1011000101100000011100000101001001000000010001000100010001101000
Event_Kyyeu__e3bc53684112a56575f44df0f24f97fa__face01,Event_Kyyeu,near_duplicate,1011000111100000011100000101001001000000010011000100110000110000
Event_Kyyeu__b6cd91cb5d153bf796aab5bd685891b1__face01,Event_Kyyeu,near_duplicate,1011000110100000111100000101001001010000010011000100110000110000
Event_Kyyeu__f65dbf99f03f86bb15c4dea75f8f547f__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000111001011000000110001000100010001101000
Event_Kyyeu__be0850803bf9cf5e20b364f925ea2d0e__face01,Event_Kyyeu,near_duplicate,0111000001100000011100001111000011110010110001000110010001110000
Event_Kyyeu__c6c2007e3100fe519e201119a22822bd__face01,Event_Kyyeu,near_duplicate,0111000111100001111100011111000111110000110001001100110001100001
Event_Kyyeu__c6a7e0225b9d4455d5206c8f8e411187__face01,Event_Kyyeu,near_duplicate,0111001111100001111100011111000111110000110001001100110011100001
Event_Kyyeu__bf1635033bd965a93ed77818f294a010__face01,Event_Kyyeu,near_duplicate,0111001111100001111000011111000111110000110001001100110011100001
Event_Kyyeu__124f7079928711a173f1e3d64b200995__face01,Event_Kyyeu,near_duplicate,1111001111100001111100011111000011010000110011001100110011100001
Event_Kyyeu__fd3facc86ba8b19aa9bfe586caf21931__face01,Event_Kyyeu,near_duplicate,1110000011110000101100001011000001010000010011000100110001100000
Event_Kyyeu__35d01fb6e7c3eebd600cc700010414e6__face01,Event_Kyyeu,near_duplicate,1011010011110010011100100111001011010001110000011100001111100001
Event_Kyyeu__c7942a3b62792169911a1043267fc4f9__face02,Event_Kyyeu,near_duplicate,1011010001110010011100101101000111010001100000011000000011100010
Event_Kyyeu__355f033d9f19d3b6953418949d2ec4e4__face01,Event_Kyyeu,near_duplicate,0110001001110001011100011101001111010000100000001000000011100000
Event_Kyyeu__355f033d9f19d3b6953418949d2ec4e4__face02,Event_Kyyeu,near_duplicate,1001100010010000111101001111011011110100111111001100110011011000
Event_Kyyeu__91113774c20209d228d698f0c392e217__face01,Event_Kyyeu,near_duplicate,0001100100110000011100000101001010010100110001011100011101000011
Event_Kyyeu__91113774c20209d228d698f0c392e217__face02,Event_Kyyeu,near_duplicate,1011010011110010011100101101000111010001100000011000000011100010
Event_Kyyeu__1b85053af0abfdbac19985cf2e8f5862__face02,Event_Kyyeu,near_duplicate,1001100100111000001100001101001011010100100001000100010101000011
Event_Kyyeu__d53dc6cbd50781fcddd6f4149cdf0db8__face02,Event_Kyyeu,near_duplicate,0011000101100000011100000111001011110000111010000100110001110011
Event_Kyyeu__30fc4c2ca935babfe7ad2740b3c6186f__face01,Event_Kyyeu,near_duplicate,0011010111100001101100011001000110000100100011001000010000100001
Event_Kyyeu__1a99f028ace5c7cdeaca8e12c8b7d1b3__face01,Event_Kyyeu,exact_duplicate,0011010111100001101100011001010110000100100011001000010000100001
Event_Kyyeu__1a99f028ace5c7cdeaca8e12c8b7d1b3__face02,Event_Kyyeu,near_duplicate,0111000101110000011100000111001011110000110011000100110001110000
Event_Kyyeu__c9d061e9de7494bc61bd301199da5114__face01,Event_Kyyeu,near_duplicate,0011011111100001101100011001010110010100100011001000010000100100
Event_Kyyeu__56fa070b34ec536c91ec8c577cf4628a__face01,Event_Kyyeu,near_duplicate,1001000100100000011100000101001001010000010011000100110010100000
Event_Kyyeu__09784dc0b5df2193a602374968c39bcb__face01,Event_Kyyeu,near_duplicate,1001000100100000011100000101001001000000010011000100110000100000
Event_Kyyeu__88eb7b9b3d2d37661e5637ad36bbb618__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000101001001010000010001000100010001100000
Event_Kyyeu__1612de2ba63e4577dac5cdaf96713eea__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000101001001010000010001000100010001110000
Event_Kyyeu__1612de2ba63e4577dac5cdaf96713eea__face02,Event_Kyyeu,near_duplicate,0010001100000001011100010111000011000100100001011100011111000011
Event_Kyyeu__0263a7aa146fd2c9f7a6005ff5936172__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000101001001010000010001000100110001100000
Event_Kyyeu__0263a7aa146fd2c9f7a6005ff5936172__face02,Event_Kyyeu,near_duplicate,0010001100000001011100010111000011000100100001011100011111000011
Event_Kyyeu__0d4dd7a1f8bf330c94e65320723a4d05__face01,Event_Kyyeu,near_duplicate,0011000101100000011100000101001001010000010011000100110001100000
Event_Kyyeu__5dbc6b15b2287d9a751df148347402c2__face01,Event_Kyyeu,near_duplicate,0100000011100100110110101101001001000110011001000110010011101000
Event_Kyyeu__84b818b72a927c1359de0ddd65988d90__face01,Event_Kyyeu,near_duplicate,1110000011001100110100101101011111100100011011001110010010100000
Event_Kyyeu__a65d06dc266efe145179aabee1c2fcbb__face01,Event_Kyyeu,near_duplicate,0011011101111010101100001011100100001000000110001000101100000001
Event_Kyyeu__f5cf64d6701af5c67ca17570113f4ddc__face01,Event_Kyyeu,near_duplicate,0011100100111001101110011001010010001100100101001100100010001000
Event_Kyyeu__d42f4735de0838987aaa59ea903ae934__face01,Event_Kyyeu,near_duplicate,0011100100111001001100001001010110001100100001001100100011001000
Event_Kyyeu__63290b69121110843e0a1972ef467e65__face01,Event_Kyyeu,near_duplicate,0011100100111001101100001001010110001100100001001100100011001000
Event_Kyyeu__5203401d895c98f18b8927dcfb161dfc__face01,Event_Kyyeu,near_duplicate,0110001111100001110100011011010110010100100011001000110010110000
Event_Kyyeu__5203401d895c98f18b8927dcfb161dfc__face04,Event_Kyyeu,near_duplicate,0010001001000000110000001001011010010100101011001100110101100000
Event_Kyyeu__5203401d895c98f18b8927dcfb161dfc__face05,Event_Kyyeu,near_duplicate,0001101100101001110000011001010010010100101011001100110011000000
Event_Kyyeu__dc4fcc2e4a4bef4aa889a6f028fc19fd__face01,Event_Kyyeu,near_duplicate,0011000111000001100000011011011110100100101011001100110011000000
Event_Kyyeu__dc4fcc2e4a4bef4aa889a6f028fc19fd__face05,Event_Kyyeu,near_duplicate,0001100110101001110000001001010010010100100001001100110011001000
Event_Kyyeu__dc4fcc2e4a4bef4aa889a6f028fc19fd__face07,Event_Kyyeu,near_duplicate,0010001101100001110000011001010010010100101001001100010001001000
Event_Kyyeu__97ee0ee05de4bde5591a14b298921413__face01,Event_Kyyeu,near_duplicate,0011001111000001100000011011011110100100101011001100110011000000
Event_Kyyeu__97ee0ee05de4bde5591a14b298921413__face04,Event_Kyyeu,near_duplicate,1000000100111100101100001001001010010100100011001100010011011000
Event_Kyyeu__97ee0ee05de4bde5591a14b298921413__face05,Event_Kyyeu,near_duplicate,0110001001000000110000001001011010010100101011011100110011100000
Event_Kyyeu__df6ca757a2675b0b78176e426ad91394__face07,Event_Kyyeu,near_duplicate,0010011101100001110000011011010110010100000011001000110000110000
Event_Kyyeu__a706d785fa5ded82aa20fc2e42e9f6af__face01,Event_Kyyeu,near_duplicate,0001101101101001011000011011010110110100100011001000110011000000
Event_Kyyeu__a706d785fa5ded82aa20fc2e42e9f6af__face02,Event_Kyyeu,near_duplicate,0110001111100001110100001011010010010100101011001100110011011000
Event_Kyyeu__a706d785fa5ded82aa20fc2e42e9f6af__face03,Event_Kyyeu,near_duplicate,0110000011000000110000001001011010000100100011001100110011000000
Event_Kyyeu__a706d785fa5ded82aa20fc2e42e9f6af__face04,Event_Kyyeu,near_duplicate,1000000100111101100100001011010010110100100011001100110010111000
Event_Kyyeu__a706d785fa5ded82aa20fc2e42e9f6af__face05,Event_Kyyeu,near_duplicate,0000000000101100001110100001011001010110010011000100110001111001
Event_Kyyeu__2f3988b6be0e0b04652a4877a78832f7__face02,Event_Kyyeu,near_duplicate,0110011111100011111100111011010000010100000011000000110000110001
Event_Kyyeu__2f3988b6be0e0b04652a4877a78832f7__face03,Event_Kyyeu,near_duplicate,0011000111000001101000001011011010110100110011001100110000100001
Event_Kyyeu__2f3988b6be0e0b04652a4877a78832f7__face04,Event_Kyyeu,near_duplicate,1000001100111001111100001011010010010100100011001100110011111000
Event_Kyyeu__2f3988b6be0e0b04652a4877a78832f7__face06,Event_Kyyeu,near_duplicate,0010001101100001110000011001010010010100110001001100110011001000
Event_Kyyeu__32226537778f447a4fa323864cbadc43__face03,Event_Kyyeu,near_duplicate,0000000100111001101100001011010010010100100011001100010011111000
Event_Kyyeu__32226537778f447a4fa323864cbadc43__face04,Event_Kyyeu,near_duplicate,0010001101100001110000011001010010010100111001001100110011001000
Event_Kyyeu__32226537778f447a4fa323864cbadc43__face05,Event_Kyyeu,near_duplicate,0011000111000001110000001011011010110100110011001100110011100001
Event_Kyyeu__32226537778f447a4fa323864cbadc43__face07,Event_Kyyeu,near_duplicate,0100001111000000110000001001011110000100100011001100110011000000
Event_Kyyeu__86dcb20d9d65413928daba1d3a58423e__face01,Event_Kyyeu,near_duplicate,0110001111100001110100001011010010010100101011001100110011011001
Event_Kyyeu__86dcb20d9d65413928daba1d3a58423e__face04,Event_Kyyeu,near_duplicate,1000000100111001101100001011010010010100100011001100110010111001
Event_Kyyeu__86dcb20d9d65413928daba1d3a58423e__face05,Event_Kyyeu,near_duplicate,0000101100101001011000011001010010010100100011001000110011100000
Event_Kyyeu__86dcb20d9d65413928daba1d3a58423e__face06,Event_Kyyeu,near_duplicate,0110011111000001111100011011010110010100000011001000110010110000
Event_Kyyeu__cf6e352b61898bfd2712a87bf36ce637__face02,Event_Kyyeu,near_duplicate,0001101100100001011000011001010010010100100011001100110011101000
Event_Kyyeu__cf6e352b61898bfd2712a87bf36ce637__face04,Event_Kyyeu,near_duplicate,0010011101100001110000011011010110010100100011001000110010110000
Event_Kyyeu__cf6e352b61898bfd2712a87bf36ce637__face08,Event_Kyyeu,near_duplicate,0111100001111000011100001011010010001100100101001100110011001000
Event_Kyyeu__d76dad861c35d242d5ca6e43161a6ea1__face05,Event_Kyyeu,near_duplicate,0110001111100001110100011011010010010100100011001000110010110000
Event_Kyyeu__9cb8693b103febdafda66b0b85f81c01__face01,Event_Kyyeu,near_duplicate,0001110010110011101100011011000011000100111011001000110010110000
Event_Kyyeu__9cb8693b103febdafda66b0b85f81c01__face02,Event_Kyyeu,near_duplicate,0100011101100010011100011011000110110100100001001100010001100001
Event_Kyyeu__3fe51f78971850aef5464afbd24d2a09__face01,Event_Kyyeu,near_duplicate,1001111000110001001100010011000001010100011011000000110000111000
Event_Kyyeu__32f1d6098e11bc6ab919682ca4ead052__face01,Event_Kyyeu,near_duplicate,1001000100110001001100010011000001000100011011000100110010100000
Event_Kyyeu__f0be726a79798df77701339b776301ba__face01,Event_Kyyeu,near_duplicate,0100001111100001111100001011010010010110110011001100110011101001
Event_Kyyeu__6d11b7d4de944264be75495f2a63e9d5__face01,Event_Kyyeu,near_duplicate,0100001111100001111000001001000010010110110011001100110011101000
Event_Kyyeu__d268af8aedaa7fbb7cd1bec8f90595e4__face01,Event_Kyyeu,near_duplicate,0110001111000001111000001011001010010110110011001100110011101001
Event_Kyyeu__e2142598bf698dd193a84998246dd4f2__face01,Event_Kyyeu,near_duplicate,0110001111100001111100001001001010010110110011001100110111101001
Event_Kyyeu__74b51463c9f722b67f43f64276309361__face01,Event_Kyyeu,near_duplicate,1110011111100100110000001000110011001000110011001100110011001100
Event_Kyyeu__afab7ef9b51e0d340c83a0e4d8e84b3b__face01,Event_Kyyeu,near_duplicate,1010011101100001011001000111010001110100110011001100110001111000
Event_Kyyeu__e30d63d798db80a2ca2a9204725c4803__face01,Event_Kyyeu,near_duplicate,0110001111100001111100011011000110010110010011000100110001101000
Event_Kyyeu__f967ab43a805993531029b8b52c1dc5d__face01,Event_Kyyeu,near_duplicate,0011001101100001111000011011000110010111100101011001011111100011
